gene,score
ENSG00000135919,0.003600562760472057
ENSG00000106541,0.0035703234245953153
ENSG00000211772,0.003540951918879678
ENSG00000132965,0.003501989138279832
ENSG00000163359,0.0034308606291005633
ENSG00000167286,0.003383825634298352
ENSG00000152518,0.00336358453867997
ENSG00000152583,0.003323405435907017
ENSG00000125868,0.003263944463679061
ENSG00000118503,0.003226172195370043
ENSG00000011465,0.0032010670073148316
ENSG00000149925,0.0031884654837520034
ENSG00000179144,0.003156516787557985
ENSG00000139329,0.002959596462470175
ENSG00000124107,0.0029484586307267496
ENSG00000168685,0.002897389567781751
ENSG00000141753,0.0028936586080429466
ENSG00000186847,0.0028603737547322596
ENSG00000087245,0.002798083796583173
ENSG00000101443,0.0027113243110270238
ENSG00000096384,0.002697117701300577
ENSG00000175793,0.0026820069282314837
ENSG00000160255,0.0026591801769325915
ENSG00000198502,0.00264209013691091
ENSG00000128422,0.002633609314543041
ENSG00000205002,0.0026234219099587567
ENSG00000107742,0.0025872455433291054
ENSG00000011600,0.002572904942968692
ENSG00000162366,0.0025085912742339876
ENSG00000010278,0.0025036576153828023
ENSG00000145423,0.0024992170132135125
ENSG00000084207,0.002452041072892566
ENSG00000160180,0.0024348446216609474
ENSG00000110848,0.002395346351725438
ENSG00000142156,0.002347482711427039
ENSG00000140416,0.002328979581205723
ENSG00000142089,0.0022824354847970976
ENSG00000265972,0.0022743631978457265
ENSG00000101608,0.002260509514269717
ENSG00000177469,0.002251543114996711
ENSG00000163993,0.002246903245600281
ENSG00000074800,0.0022390320852119323
ENSG00000176046,0.0022336101066556
ENSG00000245532,0.0022060079818979708
ENSG00000164434,0.0021842623709154123
ENSG00000166426,0.002180714881412286
ENSG00000130635,0.002168955545698103
ENSG00000101439,0.002159981271919553
ENSG00000091986,0.0021105027072567703
ENSG00000110492,0.0020690524939318057
ENSG00000122786,0.0020640477189339127
ENSG00000120129,0.002062855462743774
ENSG00000154096,0.002028382443544156
ENSG00000204628,0.002027754934660158
ENSG00000008988,0.001972746718951971
ENSG00000149131,0.0019294124911547067
ENSG00000204262,0.0019226837430275407
ENSG00000139193,0.0018673073977341036
ENSG00000047457,0.0018332021172028767
ENSG00000131771,0.0018040920828185428
ENSG00000166147,0.0017949880050703458
ENSG00000163430,0.001768937666684698
ENSG00000082074,0.0017669668230927554
ENSG00000173762,0.0017569714866014147
ENSG00000100097,0.0017473611353693796
ENSG00000212907,0.0017174149920690346
ENSG00000107562,0.0016663243712675396
ENSG00000204472,0.0016559582943616584
ENSG00000178372,0.0015906829622520944
ENSG00000189129,0.0015688943720738346
ENSG00000162482,0.0015667778343812077
ENSG00000228253,0.0015566380464987976
ENSG00000106624,0.0015360964696621905
ENSG00000148513,0.0015034967205062642
ENSG00000261371,0.0014907159824343558
ENSG00000277734,0.001481222007129097
ENSG00000090104,0.0014761249723069339
ENSG00000080824,0.0014644950682582113
ENSG00000211592,0.0014484058715352275
ENSG00000111716,0.0014461690626431547
ENSG00000158050,0.0014410098432978968
ENSG00000127920,0.0014300207946956742
ENSG00000110484,0.0014188528896773298
ENSG00000106333,0.0014171119703096586
ENSG00000182492,0.0014120221292561888
ENSG00000171223,0.0014024625915045235
ENSG00000170323,0.0013917901567614308
ENSG00000158869,0.0013827964689903014
ENSG00000103187,0.0013745215147723054
ENSG00000163191,0.0013725573358957645
ENSG00000169508,0.001352774860598052
ENSG00000197956,0.001325196909484984
ENSG00000164106,0.0013177755117639786
ENSG00000134871,0.00128681038980363
ENSG00000133872,0.0012705753708547925
ENSG00000186081,0.0012599763070396128
ENSG00000135404,0.001255982299250652
ENSG00000166441,0.0012548896215757602
ENSG00000135390,0.0012546242100129933
ENSG00000105369,0.0012499480530550678
ENSG00000124172,0.001233858326111787
ENSG00000100906,0.0012334031844754244
ENSG00000148671,0.0012324122292940128
ENSG00000143196,0.0012278066437153038
ENSG00000172551,0.001224164206076633
ENSG00000105374,0.001216428724188012
ENSG00000227507,0.0011893521583402188
ENSG00000103363,0.0011794105102550649
ENSG00000065978,0.001177458033997601
ENSG00000233041,0.0011693540370807578
ENSG00000166482,0.0011678544936745273
ENSG00000182718,0.0011668924317238007
ENSG00000111669,0.0011613704488186083
ENSG00000154518,0.00116118103306016
ENSG00000182866,0.0011604357707667768
ENSG00000038427,0.0011590068121676961
ENSG00000106538,0.0011553641382183362
ENSG00000204257,0.0011539458327695599
ENSG00000066336,0.0011417360537720937
ENSG00000107796,0.0011407888766333321
ENSG00000196405,0.001129905182067562
ENSG00000104332,0.0011113389934849947
ENSG00000173369,0.0010987779488707372
ENSG00000181617,0.0010917434863995685
ENSG00000178980,0.0010846821588611306
ENSG00000143320,0.0010830102507161001
ENSG00000120885,0.0010772936327851307
ENSG00000106211,0.0010604765173434206
ENSG00000149591,0.0010585117072602662
ENSG00000162576,0.0010507660816855388
ENSG00000160886,0.0010499263130106674
ENSG00000211751,0.0010379545610131504
ENSG00000204291,0.001031853027342038
ENSG00000160213,0.0010303411865290734
ENSG00000167468,0.0010261848337214247
ENSG00000149564,0.0010116297790678666
ENSG00000106819,0.0010068989737689125
ENSG00000130203,0.0009992264833116869
ENSG00000143387,0.0009987097637412653
ENSG00000166741,0.0009953242130922087
ENSG00000170476,0.0009863479751877947
ENSG00000117450,0.0009826775805428073
ENSG00000115414,0.0009751628446961405
ENSG00000130066,0.0009747459230579589
ENSG00000115541,0.0009642975636033779
ENSG00000101335,0.0009595475236288334
ENSG00000197747,0.0009585324946240889
ENSG00000111799,0.0009438784755291326
ENSG00000105974,0.0009242140836257487
ENSG00000118785,0.0009204133741561233
ENSG00000241343,0.000915754584530364
ENSG00000244734,0.0009149830304255403
ENSG00000109971,0.0009067064689161812
ENSG00000185633,0.0009035900088111317
ENSG00000198467,0.000895728708100864
ENSG00000159189,0.0008906753678894586
ENSG00000143110,0.0008899364285531128
ENSG00000067225,0.0008899147529170237
ENSG00000167283,0.0008823455080826956
ENSG00000100234,0.0008820931666842142
ENSG00000107165,0.0008805671231816689
ENSG00000090382,0.0008713876516425812
ENSG00000130822,0.000870614937264047
ENSG00000077942,0.0008668201975848697
ENSG00000145649,0.0008637084504397305
ENSG00000102265,0.0008522160045879545
ENSG00000129226,0.0008520675650003069
ENSG00000123416,0.00084752249326095
ENSG00000197746,0.0008461371035276263
ENSG00000158710,0.0008393849792474153
ENSG00000185650,0.000835826335913702
ENSG00000158517,0.0008318598165769407
ENSG00000132465,0.0008280421437835904
ENSG00000196754,0.000820772501780765
ENSG00000125148,0.0008175556211837042
ENSG00000228262,0.0008171750601101486
ENSG00000187498,0.0008161117119657405
ENSG00000091513,0.0008126877245629011
ENSG00000181847,0.0008108310530374143
ENSG00000130208,0.0008049102405227956
ENSG00000186832,0.0007889486333499186
ENSG00000012223,0.0007863214691905021
ENSG00000101825,0.0007848767714587882
ENSG00000189058,0.0007802935253295049
ENSG00000187955,0.0007769533862875183
ENSG00000124614,0.0007751733350817976
ENSG00000135046,0.0007676509885266073
ENSG00000095794,0.0007605060074826984
ENSG00000211949,0.0007449290980609685
ENSG00000119655,0.0007351289333514448
ENSG00000115461,0.0007338607738334601
ENSG00000174059,0.0007306481820513615
ENSG00000167772,0.0007296738219082514
ENSG00000133048,0.0007177745634041579
ENSG00000198695,0.0007133469943510216
ENSG00000163520,0.0007103210310828482
ENSG00000186340,0.0007100748844493808
ENSG00000170345,0.0007028348984264123
ENSG00000163347,0.0006988251422775478
ENSG00000182326,0.000698254280999624
ENSG00000172889,0.0006976083917140615
ENSG00000173372,0.0006959868867948172
ENSG00000131981,0.0006916012336246621
ENSG00000198832,0.0006823630339390784
ENSG00000067082,0.0006822037275372476
ENSG00000160182,0.000682203267419998
ENSG00000131477,0.0006814762088927237
ENSG00000164932,0.0006571804897022729
ENSG00000211659,0.0006525201420397618
ENSG00000133110,0.0006479845249465281
ENSG00000118271,0.0006460026799963243
ENSG00000175899,0.0006458274222307795
ENSG00000177606,0.0006339881694775536
ENSG00000026508,0.000632763037517491
ENSG00000211677,0.0006318980396614995
ENSG00000129538,0.0006317418661159449
ENSG00000130303,0.0006256340196174465
ENSG00000211598,0.00062467434493379
ENSG00000163519,0.000619359630549332
ENSG00000126709,0.0006071174247156076
ENSG00000125810,0.000604827345812541
ENSG00000099958,0.0006013472200164882
ENSG00000094755,0.000599267040284176
ENSG00000130300,0.0005955652864627737
ENSG00000117984,0.0005933496465333174
ENSG00000140968,0.0005892444374279826
ENSG00000206075,0.0005781447771625646
ENSG00000132002,0.0005741278586875804
ENSG00000163631,0.0005713605461375925
ENSG00000180644,0.0005693626458875181
ENSG00000017427,0.0005620628482869706
ENSG00000172543,0.0005603475832346712
ENSG00000100453,0.0005480976610482928
ENSG00000204389,0.0005437137125781219
ENSG00000110799,0.0005413538039664096
ENSG00000233276,0.0005388113399035782
ENSG00000162618,0.0005370749955638818
ENSG00000110077,0.000527896929903693
ENSG00000113088,0.0005250385458741421
ENSG00000204482,0.0005185679492762342
ENSG00000145824,0.0005144646646155167
ENSG00000183747,0.0005143016730819371
ENSG00000187608,0.0005040437648598135
ENSG00000235142,0.0004983397195564791
ENSG00000211662,0.0004978441083099795
ENSG00000211644,0.0004948725314516188
ENSG00000164035,0.0004945426966936653
ENSG00000211445,0.0004867837728328098
ENSG00000164687,0.00048632196436092554
ENSG00000137673,0.00048145383530633084
ENSG00000240583,0.0004740933743640604
ENSG00000089692,0.0004640975478042355
ENSG00000064989,0.000463979370991984
ENSG00000189064,0.0004630809434433479
ENSG00000186810,0.00045972524579282367
ENSG00000004799,0.000457769802814987
ENSG00000135218,0.0004533734354857565
ENSG00000167779,0.00044924200774038714
ENSG00000172116,0.0004477002170525809
ENSG00000167244,0.0004358491494498473
ENSG00000110777,0.00043542045028778433
ENSG00000254709,0.0004308600009907593
ENSG00000159763,0.0004268577006530699
ENSG00000250722,0.0004266954674711211
ENSG00000188404,0.0004150029919488514
ENSG00000268751,0.0004126645141808915
ENSG00000173467,0.0004125926860272448
ENSG00000176435,0.00040411898856370997
ENSG00000150687,0.0004031975611119699
ENSG00000169903,0.00039549953766429433
ENSG00000125968,0.0003927237299350559
ENSG00000165168,0.00038885352032060267
ENSG00000168209,0.00037804415811795304
ENSG00000184113,0.0003777836928812298
ENSG00000139219,0.00037639604974006095
ENSG00000143248,0.00037170548906331774
ENSG00000137731,0.0003712861375807839
ENSG00000171557,0.00037090831598124777
ENSG00000126353,0.000369200717874233
ENSG00000115956,0.0003690527604696682
ENSG00000109072,0.00036382939332543063
ENSG00000148346,0.00036050562513428207
