gene,score
ENSG00000117601,
ENSG00000230223,
ENSG00000197641,
ENSG00000164512,
ENSG00000289746,
ENSG00000223705,
ENSG00000206073,
ENSG00000224870,
ENSG00000176076,
ENSG00000211814,
ENSG00000205038,
ENSG00000081800,
ENSG00000248810,
ENSG00000278857,
ENSG00000198643,
ENSG00000108021,
ENSG00000186529,
ENSG00000087250,
ENSG00000175084,
ENSG00000049247,
ENSG00000142197,
ENSG00000153253,
ENSG00000239453,
ENSG00000099725,
ENSG00000189350,
ENSG00000276405,
ENSG00000141052,
ENSG00000285972,
ENSG00000099822,
ENSG00000116690,
ENSG00000245849,
ENSG00000095932,
ENSG00000083782,
ENSG00000112116,
ENSG00000133067,
ENSG00000241549,
ENSG00000182841,
ENSG00000149531,
ENSG00000166396,
ENSG00000244627,
ENSG00000106133,
ENSG00000196668,
ENSG00000211818,
ENSG00000211942,
ENSG00000211661,
ENSG00000180745,
ENSG00000006128,
ENSG00000131910,
ENSG00000211782,
ENSG00000169550,
ENSG00000100253,
ENSG00000167588,
ENSG00000100095,
ENSG00000253409,
ENSG00000109205,
ENSG00000189223,
ENSG00000253291,
ENSG00000197880,
ENSG00000019186,
ENSG00000199990,
ENSG00000131002,
ENSG00000234912,
ENSG00000241566,
ENSG00000171209,
ENSG00000237264,
ENSG00000101076,
ENSG00000103472,
ENSG00000158477,
ENSG00000112195,
ENSG00000257924,
ENSG00000196188,
ENSG00000223784,
ENSG00000248485,
ENSG00000285219,
ENSG00000231312,
ENSG00000211638,
ENSG00000255760,
ENSG00000241431,
ENSG00000269834,
ENSG00000143429,
ENSG00000209082,
ENSG00000258733,
ENSG00000281162,
ENSG00000197992,
ENSG00000213937,
ENSG00000183036,
ENSG00000236790,
ENSG00000142484,
ENSG00000125813,
ENSG00000115155,
ENSG00000255569,
ENSG00000219665,
ENSG00000163586,
ENSG00000277586,
ENSG00000230257,
ENSG00000174358,
ENSG00000213261,
ENSG00000228224,
ENSG00000274925,
ENSG00000211664,
ENSG00000211806,
ENSG00000229605,
ENSG00000236737,
ENSG00000211685,
ENSG00000163216,
ENSG00000258616,
ENSG00000134444,
ENSG00000274012,
ENSG00000229108,
ENSG00000104435,
ENSG00000137970,
ENSG00000149716,
ENSG00000184330,
ENSG00000113905,
ENSG00000239732,
ENSG00000235437,
ENSG00000197406,
ENSG00000257838,
ENSG00000176092,
ENSG00000172568,
ENSG00000010438,
